energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
748.7,0.2,0.046,0.003,,3946.42,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
763.13,0.08,1.79,0.03,0.000000000018,3960.93,0.000000000294,3197.717,M1+E2,-0.12,5,0.0356,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
808.3,0.2,0.03,0.007,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
821.2,0.2,0.041,0.004,,4296.28,0.000000000004,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
835.9,0.2,0.076,0.011,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
860.557,0.004,12.5,0.1,0.000000000004,3475.088,0.0000000000167,2614.529,M1+E2,0.014,8,0.0264,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
883.3,0.2,0.031,0.003,,4358.44,0.000000000004,3475.088,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
927.6,0.2,0.125,0.011,,4125.28,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
982.7,0.2,0.205,0.008,,4180.38,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1004,,0.005,,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1093.9,0.2,0.43,0.02,0.0000000001,3708.41,0.0000000000167,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1125.7,0.4,0.005,0.002,,4323.4,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1160.8,0.3,0.011,0.003,,4358.44,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1185.2,0.3,0.017,0.005,,4382.9,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1282.8,0.3,0.052,0.005,,4480.5,0.000000000294,3197.717,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1381.1,0.5,0.007,0.003,,3995.6,0.0000000000167,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1647.5,0.7,0.002,0.001,,4262.0,0.0000000000167,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
1744,0.7,0.002,0.001,,4358.44,0.0000000000167,2614.529,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
2614.511,0.01,99.754,0.004,0.0000000000167,2614.529,,0.0,E3,,,0.00247,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
3197.7,,0.007,,0.000000000294,3197.717,,0.0,[E5],,,0.00333,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
3475.1,,0.003,,0.000000000004,3475.088,,0.0,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
3708.4,,0.004,,0.0000000001,3708.41,,0.0,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
3960.9,,0.003,,0.000000000018,3960.93,,0.0,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
12.522,,2.77,0.12,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
72.805,,2.05,0.04,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
74.97,,3.45,0.07,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
84.986,,1.18,0.03,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
86.022,,1.53,0.04,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15
87.301,,0.356,0.011,,,,,,,,,,81,127,Tl,,0,,5+,3.053,,4,m,183.18,0.24,B-,100,,4998.4,17,82,126,Pb,1-Jun-2007,M. J. MARTIN,2025-12-15

