energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
142.4,0.05,0.005,,,530.22,,387.824,[E2],,,2.48,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
143.765,0.002,10.93,0.14,0.00000000107,185.7143,,41.9509,E1,,,0.207,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
147,,,,,387.824,,240.879,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
150.937,0.02,0.073,0.009,,387.824,,236.893,[M1+E2],,,3.9,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
163.357,0.002,5.07,0.07,,205.3098,,41.9509,(E1),,,0.1525,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
173,1,0.011,0.005,,377.562,,205.3098,[E1],,,0.1323,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
175.7,0.05,0.076,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
179.297,0.002,0.0126,0.0029,,275.423,,96.126,M1(+E2),0.3,3,3.4,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
182.1,,,,,277.60,,96.126,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
182.504,0.01,0.411,0.015,,387.824,,205.3098,[M1+E2],,,2.1,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
185.713,0.002,57.2,0.9,0.00000000107,185.7143,92052,0.0,E1,,,0.1124,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
194.942,0.007,0.637,0.015,,236.893,,41.9509,[E1],,,0.1002,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
198.927,0.003,0.042,0.003,,240.8785,,41.9509,M1,,,2.64,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
199.6,0.1,0.1,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
202.11,0.003,1.07,0.04,,387.824,0.00000000107,185.7143,[M1+E2],,,1.58,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
205.311,0.002,5.03,0.07,,205.3098,92052,0.0,(E1),,,0.0887,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
215.3,0.05,0.0295,0.002,,452.189,,236.893,[M1+E2],,,1.31,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
221.392,0.02,0.115,0.006,0.000000000074,221.392,92052,0.0,M1,,,1.96,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
225.7,0.2,0.0018,0.0006,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
228.785,0.006,0.0069,0.001,,324.911,,96.126,M1,,,1.79,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
233.47,0.003,0.0332,0.0023,,275.423,,41.9509,M1,,,1.688,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
240.876,0.004,0.068,0.004,,240.8785,92052,0.0,M1(+E2),0.3,3,1.45,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
246.83,0.03,0.0509,0.0029,,452.189,,205.3098,[M1],,,1.445,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
251.5,0.1,0.067,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
266.47,0.05,0.0066,0.001,,452.189,0.00000000107,185.7143,[E2],,,0.245,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
275.129,0.002,0.023,0.008,,317.0790,,41.9509,M1+E2,0.6,1,0.84,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
275.428,0.004,0.0086,0.0023,,275.423,92052,0.0,M1(+E2),0.3,3,1.02,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
279.5,0.05,0.26,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
281.44,0.009,0.0063,,,377.562,,96.126,M1,,,1.005,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
282.92,0.05,0.0045,0.0013,,324.911,,41.9509,[M1+E2],,,0.60,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
289.56,0.04,0.0053,0.001,,385.68,,96.126,[D E2],,,0.49,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
291.2,,,,,452.189,,162.13,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
