energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
99.6,0.1,0.0056,0.0017,,99.63,,0.0,M1+E2,,,6,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
101,0.1,0.0008,0.0004,,101.00,,0.0,[M1+E2],,,6,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
105,0.2,0.00038,0.00015,,187.18,,82.13,M1,,,13.3,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
106.85,0.1,0.0012,0.0004,,189.10,,82.13,M1(+E2),,,10,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
108,0.3,0.000046,0.00002,,242.63,,134.51,[M1+E2],,,9,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
118.7,0.4,0.000046,0.00002,,219.61,,101.00,[E1],,,0.317,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
121.6,0.1,0.0014,0.0005,,365.47,,243.85,[E1],,,0.299,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
121.6,0.1,0.0014,0.0005,,134.51,,12.89,[E1],,,0.299,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
134.5,0.1,0.00061,0.00022,,134.51,,0.0,E1,,,0.233,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
137.4,0.1,0.00046,0.0002,,219.61,,82.13,[E1],,,0.221,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
140.9,0.1,0.00023,0.00009,,222.75,,82.13,[E1],,,0.208,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
143,0.1,0.0003,0.0001,,242.63,,99.63,[E1],,,0.201,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
143,0.1,0.0003,0.0001,,365.47,,222.75,[M1+E2],,,3.7,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
143.65,0.05,0.000029,0.000008,,244.66,,101.00,M1,,,5.38,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
146,0.2,0.00001,0.000003,,365.47,,219.61,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
147.61,0.08,0.0027,0.0008,,160.48,,12.89,E1,,,0.186,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
149.3,0.3,0.000015,0.000004,,149.3,,0.0,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
159.2,0.1,0.00061,0.00022,,172.08,,12.89,[E1],,,0.155,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
160.49,0.1,0.0049,0.0014,,160.48,,0.0,E1,,,0.152,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
161.4,0.4,0.00015,0.00006,,243.85,,82.13,[M1+E2],,,2.6,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
162.6,0.2,0.00006,0.00003,,244.66,,82.13,M1 E2,,,2.5,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2025-12-15
