energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
245.6,0.13,0.00671143,0.0005390009225409545,0.00000000007,330.037,,84.539,[M2],,,5.23,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
246.04,0.09,0.011543,0.003303411115801362,,273.16,0.0000000383,27.365,[E1],,,0.0568,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
255.78,0.07,0.1058658,0.0019958927626503383,0.00000000007,330.037,,74.147,E2,,,0.265,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
258.44,0.1,0.00234158,0.00041402900635100436,,304.78,,46.349,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
260.19,0.08,0.1815549,0.003665023189558287,,387.197,,126.845,M1+E2,1.5,3,0.53,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
273.15,0.06,0.057715,0.001254123299360952,,273.16,687057392.318817,0.0,M1+E2,0.7,3,0.74,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
277.22,0.07,0.0679388,0.0014887397757835316,,387.197,,109.989,(E1+M2),0.40,5,0.52,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
277.39,0.1,0.0034629,0.000056699999999999996,,304.78,0.0000000383,27.365,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
283.682,0.016,1.649,0.027,0.00000000007,330.037,,46.349,E1,,,0.0410,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
286.58,0.1,0.01037221,0.0005230395003247843,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
300.066,0.01,2.409189,0.04936686067596359,0.00000000007,330.037,,29.975,M1+E2,-0.12,7,0.764,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
302.667,0.009,0.174794,0.042969418427528196,,387.197,,84.539,E1,,,0.0355,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
